id,instrument,code,name,violin_1,violin_2,alto,cello,bass,flute,oboe,clarinet,bassoon,horn,trumpet,trombone,tuba,percusssion,harp,piano,column,row
3,Piano,Moz1,Symphonie n°41 (MOZART) - Configuration 1,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,M,3
4,Piano,Moz2,Symphonie n°41 (MOZART) - Configuration 2,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,M,3
5,Piano,Moz3,Symphonie n°41 (MOZART) - Configuration 3,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,M,3
6,Piano,Moz4,Symphonie n°41 (MOZART) - Configuration 4,3,3,3,3,3,3,3,0,3,3,3,0,0,4,0,0,M,3
7,Piano,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,3,3,3,3,3,3,3,3,3,3,3,0,0,4,0,0,M,3
8,Piano,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,M,3
9,Piano,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,M,3
10,Piano,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,M,3
11,Piano,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,M,3
12,Piano,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,M,3
13,Piano,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,M,3
14,Piano,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,M,3
15,Piano,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M,3
16,Piano,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M,3
17,Piano,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M,3
18,Piano,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,3,3,3,3,3,3,3,3,3,3,2,2,2,3,0,0,M,3
19,Piano,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M,3
20,Piano,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M,3
21,Piano,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M,3
22,Piano,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,0,0,M,3
23,Piano,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,M,3
24,Piano,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,M,3
25,Piano,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,M,3
26,Piano,Rav1,La Valse (RAVEL) - Configuration 1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,M,3
27,Piano,Rav2,La Valse (RAVEL) - Configuration 2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,M,3
31,Harpe,Moz1,Symphonie n°41 (MOZART) - Configuration 1,5,5,3,3,3,2,1,0,1,2,4,0,0,3,0,0,B,1
32,Harpe,Moz2,Symphonie n°41 (MOZART) - Configuration 2,5,5,3,2,3,3,3,0,3,3,3,0,0,4,0,0,M,3
33,Harpe,Moz2,Symphonie n°41 (MOZART) - Configuration 2,3,3,3,3,3,3,3,0,3,3,4,0,0,3,0,0,G,2
34,Harpe,Moz3,Symphonie n°41 (MOZART) - Configuration 3,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,B,1
35,Harpe,Moz3,Symphonie n°41 (MOZART) - Configuration 3,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,G,2
36,Harpe,Moz4,Symphonie n°41 (MOZART) - Configuration 4,4,4,3,3,3,3,3,0,3,3,3,0,0,3,0,0,B,1
37,Harpe,Moz4,Symphonie n°41 (MOZART) - Configuration 4,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,G,2
38,Harpe,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,5,3,3,3,3,2,2,2,2,2,4,0,0,4,0,0,B,1
39,Harpe,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G,2
40,Harpe,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,3,3,3,3,3,3,3,3,3,2,4,0,0,4,0,0,M,3
41,Harpe,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,3,3,3,3,3,3,3,3,3,4,4,0,0,3,0,0,B,1
42,Harpe,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,M,3
43,Harpe,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,3,3,3,3,3,3,3,3,1,5,4,0,0,3,0,0,B,1
44,Harpe,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G,2
45,Harpe,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G,2
46,Harpe,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G,2
47,Harpe,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,3,3,3,3,3,3,3,3,3,3,5,3,5,3,0,0,G,2
48,Harpe,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G,2
49,Harpe,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G,2
50,Harpe,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G,2
51,Harpe,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,3,3,3,3,3,3,3,3,3,3,5,3,5,3,0,0,G,2
52,Harpe,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,3,3,3,3,3,3,3,3,3,3,5,5,5,3,0,0,G,2
53,Harpe,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0,0,G,2
54,Harpe,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,3,3,3,3,3,3,3,3,3,3,5,3,3,3,0,0,G,2
56,Harpe,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,0,B,1
63,Percussion,Moz1,Symphonie n°41 (MOZART) - Configuration 1,4,4,3,2,2,2,2,0,2,3,3,0,0,3,0,0,H,2
64,Percussion,Moz2,Symphonie n°41 (MOZART) - Configuration 2,4,4,3,3,2,2,2,0,2,3,3,0,0,3,0,0,H,2
65,Percussion,Moz3,Symphonie n°41 (MOZART) - Configuration 3,4,4,NA,2,1,3,3,0,3,3,3,0,0,3,0,0,H,2
66,Percussion,Moz4,Symphonie n°41 (MOZART) - Configuration 4,4,4,3,2,2,3,3,0,3,3,3,0,0,3,0,0,H,2
67,Percussion,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,4,4,3,3,2,3,3,3,3,3,3,0,0,4,0,0,M,3
68,Percussion,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,4,5,3,2,2,3,3,2,2,4,4,0,0,4,0,0,M,3
69,Percussion,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,4,4,2,2,2,3,3,3,2,4,4,0,0,5,0,0,M,3
70,Percussion,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,4,4,2,2,1,3,3,3,3,3,3,0,0,5,0,0,M,3
71,Percussion,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G,2
72,Percussion,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,5,5,2,2,2,3,3,3,2,4,3,0,0,4,0,0,G,2
73,Percussion,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,4,4,2,2,3,3,3,3,3,3,3,0,0,3,0,0,G,2
74,Percussion,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,3,3,2,2,3,3,3,3,3,3,3,0,0,3,0,0,G,2
75,Percussion,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,3,3,3,3,3,3,3,3,3,3,5,3,3,4,0,0,O,3
76,Percussion,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,4,4,3,3,2,3,3,3,3,3,3,3,3,3,0,0,O,3
77,Percussion,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,O,3
78,Percussion,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,0,0,O,3
79,Percussion,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,0,0,A,1
80,Percussion,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,3,3,3,3,3,2,2,2,2,3,3,3,3,3,0,0,A,1
81,Percussion,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,A,1
82,Percussion,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,A,1
91,Percussion,Moz1,Symphonie n°41 (MOZART) - Configuration 1,4,4,3,3,3,3,3,0,2,3,4,0,0,4,0,0,B,1
92,Percussion,Moz2,Symphonie n°41 (MOZART) - Configuration 2,4,4,2,3,3,3,3,0,3,3,4,0,0,4,0,0,B,1
93,Percussion,Moz3,Symphonie n°41 (MOZART) - Configuration 3,4,4,3,3,3,3,3,0,3,3,4,0,0,4,0,0,B,1
94,Percussion,Moz4,Symphonie n°41 (MOZART) - Configuration 4,3,3,2,3,2,2,3,0,2,2,4,0,0,4,0,0,B,1
95,Percussion,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,3,3,2,3,2,3,3,2,2,2,4,0,0,4,0,0,M,3
96,Percussion,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,M,3
97,Percussion,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,4,4,3,3,2,3,3,2,3,3,3,0,0,3,0,0,M,3
98,Percussion,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,3,3,3,3,3,3,3,3,3,3,4,0,0,4,0,0,M,3
99,Percussion,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,4,4,2,3,3,2,3,2,2,3,3,0,0,3,0,0,A,1
100,Percussion,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,4,4,NA,3,3,3,3,2,3,3,3,0,0,4,0,0,A,1
101,Percussion,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,4,4,3,3,3,2,3,2,3,3,3,0,0,3,0,0,A,1
102,Percussion,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,4,4,3,3,3,3,3,2,3,3,3,0,0,3,0,0,A,1
103,Percussion,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,4,4,3,3,3,3,3,2,2,2,4,3,3,3,0,0,G,2
104,Percussion,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,4,4,3,3,3,3,2,3,2,2,3,3,3,3,0,0,G,2
105,Percussion,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,4,4,3,3,3,3,3,2,2,2,3,3,3,3,0,0,G,2
106,Percussion,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,0,0,G,2
107,Percussion,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,4,4,3,3,3,3,3,3,3,3,3,2,3,3,0,0,M,3
108,Percussion,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,3,3,3,3,3,3,3,2,2,3,3,3,4,3,0,0,M,3
109,Percussion,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,3,3,3,3,3,3,3,2,2,3,3,3,4,3,0,0,M,3
110,Percussion,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,3,3,3,3,3,3,3,3,3,2,3,3,4,3,0,0,M,3
119,Percussion,Moz1,Symphonie n°41 (MOZART) - Configuration 1,3,3,3,3,3,3,3,0,2,3,3,0,0,3,0,0,L,3
120,Percussion,Moz2,Symphonie n°41 (MOZART) - Configuration 2,3,3,2,3,3,3,3,0,3,3,3,0,0,3,0,0,L,3
121,Percussion,Moz3,Symphonie n°41 (MOZART) - Configuration 3,3,3,2,3,3,3,3,0,3,3,3,0,0,3,0,0,L,3
122,Percussion,Moz4,Symphonie n°41 (MOZART) - Configuration 4,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,L,3
123,Percussion,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,3,3,3,3,2,3,3,3,3,3,3,0,0,3,0,0,M,3
124,Percussion,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,3,3,2,2,2,2,2,2,2,3,3,0,0,3,0,0,M,3
125,Percussion,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,3,3,2,2,2,3,3,3,3,3,3,0,0,3,0,0,M,3
126,Percussion,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,M,3
127,Percussion,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G,2
128,Percussion,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G,2
129,Percussion,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G,2
130,Percussion,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G,2
131,Percussion,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,O,3
132,Percussion,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,O,3
133,Percussion,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,O,3
134,Percussion,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,O,3
135,Percussion,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M,3
136,Percussion,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,3,3,3,3,2,3,3,3,3,3,4,3,3,3,0,0,M,3
137,Percussion,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M,3
138,Percussion,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,0,0,M,3
140,Harpe,Moz1,Symphonie n°41 (MOZART) - Configuration 1,5,5,3,2,2,3,3,0,2,5,5,0,0,5,0,0,G,2
141,Harpe,Moz1,Symphonie n°41 (MOZART) - Configuration 1,4,4,3,3,3,3,3,0,3,3,3,0,0,3,0,0,L,3
146,Percussion,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,B,1
149,Percussion,Moz1,Symphonie n°41 (MOZART) - Configuration 1,4,2,3,3,3,2,2,0,2,3,3,0,0,3,0,0,B,1
150,Percussion,Moz2,Symphonie n°41 (MOZART) - Configuration 2,3,3,3,3,3,2,2,0,2,3,3,0,0,3,0,0,B,1
151,Percussion,Moz3,Symphonie n°41 (MOZART) - Configuration 3,4,2,3,3,2,2,2,0,2,3,3,0,0,3,0,0,B,1
152,Percussion,Moz4,Symphonie n°41 (MOZART) - Configuration 4,3,2,3,3,2,2,2,0,2,2,3,0,0,2,0,0,B,1
157,Percussion,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,3,3,3,3,3,3,3,3,2,3,3,0,0,3,0,0,B,1
158,Percussion,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,3,3,3,3,3,3,3,3,3,4,3,0,0,3,0,0,B,1
159,Percussion,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,B,1
160,Percussion,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,3,3,3,3,3,2,2,2,2,3,3,0,0,2,0,0,B,1
165,Percussion,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,B,1
166,Percussion,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,B,1
167,Percussion,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,B,1
168,Percussion,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,3,3,3,3,3,2,2,2,2,2,3,3,3,3,0,0,B,1
181,Percussion,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,3,3,3,4,4,4,3,3,3,2,3,0,0,2,0,0,H,2
182,Percussion,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,3,3,3,3,3,3,2,2,3,3,3,0,0,3,0,0,E,2
183,Percussion,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,4,2,2,3,3,3,3,3,3,3,3,0,0,2,0,0,F,2
184,Percussion,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,3,3,4,3,3,3,3,4,3,4,3,0,0,3,0,0,M,3
185,Percussion,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,4,4,3,3,3,2,2,3,3,1,3,0,0,4,0,0,B,1
186,Percussion,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,4,4,3,3,3,2,2,2,2,4,3,0,0,4,0,0,B,1
191,Percussion,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,3,3,3,2,2,2,3,3,3,2,3,3,2,3,0,0,B,1
192,Percussion,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,3,3,3,2,2,2,2,2,2,3,4,4,4,2,0,0,G,2
193,Percussion,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,0,0,G,2
194,Percussion,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,G,2
207,Tuba,Moz1,Symphonie n°41 (MOZART) - Configuration 1,3,3,2,3,2,2,3,0,3,4,3,0,0,3,0,0,B,1
208,Tuba,Moz1,Symphonie n°41 (MOZART) - Configuration 1,3,3,2,3,2,2,3,0,3,4,3,0,0,3,0,0,B,1
209,Tuba,Moz2,Symphonie n°41 (MOZART) - Configuration 2,3,3,3,2,3,2,3,0,3,3,4,0,0,4,0,0,G,2
210,Tuba,Moz3,Symphonie n°41 (MOZART) - Configuration 3,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,G,2
211,Tuba,Moz4,Symphonie n°41 (MOZART) - Configuration 4,3,3,3,3,3,2,2,0,3,3,3,0,0,3,0,0,G,2
212,Tuba,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,3,3,2,2,2,2,2,2,2,3,3,0,0,5,0,0,G,2
213,Tuba,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,3,3,3,3,3,3,3,2,2,2,4,0,0,3,0,0,G,2
214,Tuba,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,3,3,3,3,3,3,3,3,3,2,4,0,0,4,0,0,G,2
215,Tuba,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,3,3,3,3,3,3,3,3,3,3,4,0,0,3,0,0,G,2
216,Tuba,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,4,4,4,4,4,2,2,3,2,3,3,0,0,3,0,0,G,2
217,Tuba,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,3,3,3,2,3,3,3,3,2,4,3,0,0,3,0,0,G,2
218,Tuba,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G,2
